ETA,VIN,Year,Model,Hold Status,Pre-Sold,Shipping Status,Total MSRP,Exterior Color,Interior Color,Distance,Dealer,Dealer Website,SmartPath,Options
Unknown,JTMEB3FV5RD214086,2024,RAV4 Prime XSE,,False,Factory to port,51193,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,42,Tustin Toyota,https://www.tustintoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV5RD214248,2024,RAV4 Prime XSE,,False,Factory to port,51068,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,28,AutoNation Toyota Buena Park,https://www.autonationtoyotabuenapark.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV5RD214394,2024,RAV4 Prime XSE,,False,Factory to port,50634,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,225,Findlay Toyota,https://www.findlaytoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Findlay Package | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV5RD214511,2024,RAV4 Prime XSE,,False,Factory to port,50973,Blueprint/Midnight Black Metallic Roof,Black Mixed Media,349,Toyota of Vallejo,https://www.toyotavallejo.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV5RD214685,2024,RAV4 Prime XSE,,False,Factory to port,50952,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,8,Keyes Toyota,https://www.keyestoyota.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Door Sill Protectors[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Fog Light Accent[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV5RD215299,2024,RAV4 Prime XSE,,False,Factory to port,50459,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,331,Toyota Walnut Creek,https://www.toyotawc.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Rear Outboard Heated Seating | Special Color | Weather Package
Unknown,JTMEB3FV5RD215657,2024,RAV4 Prime XSE,,False,Factory to port,51323,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,17,Longo Toyota,https://www.longotoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV5RD215691,2024,RAV4 Prime XSE,DealerHold,True,Factory to port,51317,Blueprint/Midnight Black Metallic Roof,Black Mixed Media,352,Maita's Toyota of Sacramento,https://www.maitatoyota.com,True,"50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package"
Unknown,JTMEB3FV5RD215948,2024,RAV4 Prime XSE,,False,Factory to port,50743,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,4,Toyota of Glendale,https://www.toyotaofglendale.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV5RD216405,2024,RAV4 Prime XSE,,False,Factory to port,50524,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,330,Victory Toyota of San Bruno,https://www.victorytoyotasanbruno.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV5RD216596,2024,RAV4 Prime XSE,,False,Factory to port,50493,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,42,Tustin Toyota,https://www.tustintoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Weather Package
Unknown,JTMEB3FV5RD216615,2024,RAV4 Prime XSE,,False,Factory to port,50968,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,119,Norm Reeves Toyota San Diego,https://www.normreevestoyotasandiego.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV5RD216954,2024,RAV4 Prime XSE,,False,Factory to port,50459,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,335,City Toyota,https://www.citytoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guard | Rear Outboard Heated Seating | Special Color | Weather Package
Unknown,JTMEB3FV5RD217120,2024,RAV4 Prime XSE,,False,Factory to port,50459,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,340,San Francisco Toyota,https://www.sftoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Rear Outboard Heated Seating | Special Color | Weather Package
Unknown,JTMEB3FV5RD217165,2024,RAV4 Prime XSE,,False,Factory to port,51182,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,4,Toyota of Glendale,https://www.toyotaofglendale.com,True,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Carpet Mat Package[installed_msrp] | Mudguards[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package"
Unknown,JTMEB3FV5RD219014,2024,RAV4 Prime XSE,,False,Factory to port,50883,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,30,Toyota of Anaheim,https://www.toyotaofanaheim.com,False,50 State Emissions | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Carpet Mat Package[installed_msrp] | Door Edge Guards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV5RD219224,2024,RAV4 Prime XSE,,False,Factory to port,51103,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,30,Toyota of Anaheim,https://www.toyotaofanaheim.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Special Color | Weather Package
Unknown,JTMEB3FV5RD219448,2024,RAV4 Prime XSE,,False,Factory to port,51232,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,119,Norm Reeves Toyota San Diego,https://www.normreevestoyotasandiego.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV5RD219465,2024,RAV4 Prime XSE,,False,Factory to port,50903,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,25,AutoNation Toyota Cerritos,https://www.autonationtoyotacerritos.com,True,50 State Emissions | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Carpet Mat Package[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV6RD213917,2024,RAV4 Prime XSE,,False,Factory to port,50498,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,49,AutoNation Toyota Irvine,https://www.autonationtoyotairvine.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge and Door Handle Cup Guards | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Weather Package
Unknown,JTMEB3FV6RD213996,2024,RAV4 Prime XSE,,False,Factory to port,51238,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,42,Tustin Toyota,https://www.tustintoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Door Edge Guards[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV6RD214064,2024,RAV4 Prime XSE,,False,Factory to port,51233,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,91,Toyota Carlsbad,https://www.toyotacarlsbad.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV6RD214162,2024,RAV4 Prime XSE,,False,Factory to port,50258,Blueprint/Midnight Black Metallic Roof,Black Mixed Media,42,Tustin Toyota,https://www.tustintoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Weather Package
Unknown,JTMEB3FV6RD214369,2024,RAV4 Prime XSE,,False,Factory to port,51173,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,55,Santa Margarita Toyota,https://www.santamargaritatoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV6RD214470,2024,RAV4 Prime XSE,DealerHold,False,Factory to port,51587,Supersonic Red/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,368,Right Toyota,https://www.righttoyota.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV6RD214503,2024,RAV4 Prime XSE,,False,Factory to port,52187,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,42,Tustin Toyota,https://www.tustintoyota.com,True,"50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Mudguards[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Running Boards[installed_msrp] | Weather Package"
Unknown,JTMEB3FV6RD214551,2024,RAV4 Prime XSE,,False,Factory to port,50104,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,359,Novato Toyota,https://www.novatotoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Quick Charge Cable Package[installed_msrp] | Rear Outboard Heated Seating | Weather Package
Unknown,JTMEB3FV6RD214615,2024,RAV4 Prime XSE,,False,Factory to port,50459,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,335,City Toyota,https://www.citytoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guard | Rear Outboard Heated Seating | Special Color | Weather Package
Unknown,JTMEB3FV6RD214632,2024,RAV4 Prime XSE,,False,Factory to port,50529,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,35,Beach Cities Toyota Westminster,https://www.beachcitiestoyotawestminster.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Quick Charge Cable Package[installed_msrp] | Rear Outboard Heated Seating | Special Color | Weather Package
Unknown,JTMEB3FV6RD214887,2024,RAV4 Prime XSE,,False,Factory to port,50787,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,21,Frontier Toyota,https://www.frontiertoyota.com,True,"50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Custom Door Edge Guards and Door Sill Protection Package | KARR Security System | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Weather Package"
Unknown,JTMEB3FV6RD215005,2024,RAV4 Prime XSE,,False,Factory to port,51432,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,91,Toyota Carlsbad,https://www.toyotacarlsbad.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV6RD215070,2024,RAV4 Prime XSE,,False,Factory to port,50024,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,198,Toyota of Clovis,https://www.toyotaofclovis.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Special Color
Unknown,JTMEB3FV6RD215120,2024,RAV4 Prime XSE,,False,Factory to port,50414,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,198,Toyota of Clovis,https://www.toyotaofclovis.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV6RD215280,2024,RAV4 Prime XSE,,False,Factory to port,50034,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,340,San Francisco Toyota,https://www.sftoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Rear Outboard Heated Seating | Weather Package
Unknown,JTMEB3FV6RD215327,2024,RAV4 Prime XSE,,False,Factory to port,51148,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,35,Toyota Place,https://www.toyotaplace.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV6RD215392,2024,RAV4 Prime XSE,,False,Factory to port,50918,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,309,Livermore Toyota,https://www.livermoretoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV6RD215747,2024,RAV4 Prime XSE,,False,Factory to port,51033,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,48,DCH Toyota of Oxnard,https://www.toyotaofoxnard.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Clear Shield | Door Edge Guards[installed_msrp] | GPS Tracking | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Vin Etch | Weather Package
Unknown,JTMEB3FV6RD215795,2024,RAV4 Prime XSE,,False,Factory to port,50638,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,301,Envision Toyota of Milpitas,https://www.toyotamilpitas.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Door Edge Guards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package | Zurich Shield / Key Replace
Unknown,JTMEB3FV6RD216266,2024,RAV4 Prime XSE,,False,Factory to port,50968,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,119,Norm Reeves Toyota San Diego,https://www.normreevestoyotasandiego.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV6RD216400,2024,RAV4 Prime XSE,,False,Factory to port,50459,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,312,Toyota Town,https://www.toyotaofstockton.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | PREMIUM PROTECTION PACKAGE | Rear Outboard Heated Seating | Special Color | Weather Package
Unknown,JTMEB3FV6RD216431,2024,RAV4 Prime XSE,,False,Factory to port,51208,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,122,Toyota of El Cajon,https://www.toyotaofelcajon.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV6RD216557,2024,RAV4 Prime XSE,,False,Factory to port,50034,Blueprint/Midnight Black Metallic Roof,Black Mixed Media,335,City Toyota,https://www.citytoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guard | Rear Outboard Heated Seating | Weather Package
Unknown,JTMEB3FV6RD216641,2024,RAV4 Prime XSE,,False,Factory to port,50034,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,298,Stevens Creek Toyota,https://www.stevenscreektoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Rear Outboard Heated Seating | Weather Package
Unknown,JTMEB3FV6RD216770,2024,RAV4 Prime XSE,,False,Factory to port,51827,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,37,Toyota of Orange,https://www.toyotaoforange.com,True,"50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package"
Unknown,JTMEB3FV6RD216896,2024,RAV4 Prime XSE,,False,Factory to port,51583,Blueprint/Midnight Black Metallic Roof,Black Mixed Media,80,Temecula Valley Toyota,https://www.tvtoyota.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Running Boards[installed_msrp] | Weather Package
Unknown,JTMEB3FV6RD218552,2024,RAV4 Prime XSE,,False,Factory to port,51657,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,91,Toyota Carlsbad,https://www.toyotacarlsbad.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV6RD219653,2024,RAV4 Prime XSE,,False,Factory to port,50728,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,35,Toyota Place,https://www.toyotaplace.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Special Color | Weather Package
Unknown,JTMEB3FV7RD213733,2024,RAV4 Prime XSE,,False,Factory to port,51487,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,37,Toyota of Orange,https://www.toyotaoforange.com,True,"50 State Emissions | All-Weather Liner Package[installed_msrp] | Connected Services Trial Offering<br>[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package"
Unknown,JTMEB3FV7RD213795,2024,RAV4 Prime XSE,,False,Factory to port,51233,Supersonic Red/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,57,Toyota of San Bernardino,https://www.toyotasb.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV7RD213859,2024,RAV4 Prime XSE,,False,Factory to port,50524,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,328,One Toyota of Oakland,https://www.onetoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV7RD213876,2024,RAV4 Prime XSE,Available,False,Factory to port,50034,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,331,Toyota Walnut Creek,https://www.toyotawc.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Rear Outboard Heated Seating | Weather Package
Unknown,JTMEB3FV7RD213893,2024,RAV4 Prime XSE,,False,Factory to port,49819,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,335,City Toyota,https://www.citytoyota.com,True,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Carpet Mat Package[installed_msrp] | Door Edge Guard | Special Color
Unknown,JTMEB3FV7RD214008,2024,RAV4 Prime XSE,,False,Factory to port,51607,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,4,Toyota of Glendale,https://www.toyotaofglendale.com,True,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Carpet Mat Package[installed_msrp] | Mudguards[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package"
Unknown,JTMEB3FV7RD214090,2024,RAV4 Prime XSE,,False,Factory to port,51233,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,119,Norm Reeves Toyota San Diego,https://www.normreevestoyotasandiego.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV7RD214140,2024,RAV4 Prime XSE,,False,Factory to port,50150,Supersonic Red/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,352,Maita's Toyota of Sacramento,https://www.maitatoyota.com,True,50 State Emissions | Rear Outboard Heated Seating | Special Color | Weather Package
Unknown,JTMEB3FV7RD214316,2024,RAV4 Prime XSE,,False,Factory to port,50993,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,266,Freeway Toyota of Gilroy,https://www.freewaytoyotagilroy.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
